age,period_days,star_1_mass(Donor),star_2_mass(NS)
321413485.494599,0.133718324845822,0.383396792407575,1.55414945983962
321718058.294398,0.133658405526602,0.383148887149178,1.55421143615422
322020081.473185,0.13359794496401,0.3829046001903,1.55427250789394
322319818.241518,0.133538262555413,0.382662162560532,1.55433311730138
322623343.28018,0.133476867278023,0.382418114946954,1.55439412920478
322929907.684198,0.133416479491913,0.382170179598604,1.55445611304186
323236351.455269,0.13335645365708,0.381922341812694,1.55451807248834
323540746.439796,0.133296212648953,0.381677225748982,1.55457935150427
323844651.72685,0.133236026107343,0.381432921489541,1.55464042756913
324152354.855396,0.133174801574384,0.381186268570774,1.55470209079882
324462729.934467,0.13311404492793,0.38093673900962,1.55476447318911
324770804.915124,0.133053619624423,0.380689569124768,1.55482626566032
325074247.034831,0.132991839023332,0.38044901445328,1.5548864043282
325377554.9888,0.132932410810196,0.380206318118199,1.55494707841197
325682199.596463,0.132873051484339,0.379962552239943,1.55500801988153
325987478.666184,0.132813899506616,0.379718278687507,1.55506908826964
326290505.164489,0.132755245917433,0.379476100659766,1.55512963277657
326590052.415893,0.132696786680626,0.379237591118558,1.55518926016188
326891136.576535,0.13263834791777,0.378997857838806,1.55524919348181
327192582.097872,0.132578347349844,0.378759863943084,1.55530869195574
327493996.852778,0.132519941955394,0.378520468537556,1.55536854080713
327795797.847406,0.132461450674414,0.378281136451977,1.55542837382852
328098560.18497,0.132403593850707,0.378040484636746,1.55548853678233
328401663.627697,0.132345396862685,0.377800230904923,1.55554860021528
328704763.470524,0.132287854665729,0.377559609154743,1.55560875565283
329007262.211403,0.132229340719699,0.377321035684027,1.55566839902051
329308923.206814,0.132171303596278,0.377083122922983,1.55572787721077
329612040.551694,0.132114507903454,0.376842722163759,1.55578797740058
329917249.321004,0.132055066542264,0.376603544367108,1.55584777184974
330222716.370667,0.131997028444543,0.37636290124696,1.55590793262977
330527206.610493,0.131938179372194,0.376124496319084,1.55596753386174
330830594.514856,0.131879856924437,0.375886954480305,1.55602691932144
331132032.285415,0.131823041830233,0.375650024250925,1.55608615187878
331433742.923961,0.131765585154797,0.375413888608884,1.55614518578929
331738752.468543,0.131706326449454,0.375176837654354,1.55620444852793
332045536.854333,0.131648732673065,0.374936527673743,1.55626452602308
332346881.839074,0.131592468578359,0.374700478478299,1.55632353832194
332641573.211082,0.131537481781492,0.374469927471278,1.5563811760737
332933916.012549,0.1314822018317,0.374242351902693,1.55643806996584
333229097.492073,0.131427652037036,0.374011492718327,1.55649578476193
333525745.092102,0.131372008226381,0.373780740753368,1.55655347275317
333822651.55044,0.131317343323124,0.373548981149925,1.55661141265403
334118943.123333,0.131260216306855,0.373320895665729,1.55666843402508
334412761.092269,0.131205565274175,0.373092812690866,1.5567254547688
334707916.426815,0.131150964275664,0.372863691555103,1.55678273505274
335004173.147765,0.13109556137809,0.372634712066396,1.55683997992492
335300791.196419,0.131039934111175,0.372405957454839,1.55689716857781
335600555.086356,0.130984293581626,0.372174476687817,1.55695503876956
335902287.017635,0.130929557257069,0.371940413076993,1.55701355467227
336204877.027158,0.130873323474501,0.371707518319276,1.5570717783617
336508428.647225,0.130817222152122,0.371473883437802,1.55713018708206
336811239.034249,0.130761566215887,0.37124081906191,1.55718845317604
337113510.103153,0.130705366674576,0.371009220440804,1.55724635283131
337415276.170869,0.130648514573382,0.370779170124642,1.55730386541036
337720124.348165,0.130592583758132,0.370545452112389,1.55736229491342
338028847.382508,0.130536266247129,0.370308763362721,1.55742146710084
338337166.68778,0.130480008051964,0.370072751166917,1.55748047014979
338644171.828647,0.13042177150811,0.369840542630609,1.55753852228386
338953373.29561,0.130366078232124,0.369603749493812,1.55759772056806
339262742.350191,0.13031027287882,0.369367273658393,1.55765683952692
339568303.391004,0.130254887801891,0.369134343365278,1.5577150721002
339874390.099792,0.130199720336197,0.368901012353551,1.55777340485313
340182241.142045,0.130143784595772,0.368667182870441,1.55783186222391
340492448.746061,0.130088331998121,0.368430912250122,1.55789092987899
340804349.578785,0.130030336734959,0.368196180075201,1.55794961292272
341116363.003353,0.129974419451118,0.367959398476244,1.55800880832245
341426391.997825,0.129918459934708,0.367724909459893,1.55806743057654
341735110.179139,0.129863536333677,0.367490875353637,1.55812593910311
342043222.400909,0.129808547518602,0.367257836450221,1.55818419882896
342347701.643982,0.129755116908271,0.367026876474106,1.55824193882299
342650429.594506,0.129700705032973,0.366798995603703,1.55829890904059
342953848.796155,0.129645320381417,0.366571858967413,1.55835569319966
343260227.222584,0.129590768039022,0.366341334633556,1.55841332428313
343566496.952978,0.12953654170377,0.366110892084444,1.5584709349204
343870348.259866,0.129483297167225,0.365881990603316,1.55852816029069
344174060.968776,0.129429134633878,0.365654561353848,1.55858501760305
344478413.225971,0.12937450207491,0.365427374662488,1.55864181427589
344783286.413044,0.129320076598334,0.365199799117974,1.55869870816202
345091692.457964,0.129266363891355,0.36496845270611,1.55875654476499
345403345.014553,0.129211757196347,0.364735383358476,1.5588148121019
345715982.840345,0.129156703638262,0.364502227255232,1.55887310112771
346030118.085337,0.129102518449536,0.364267064851001,1.55893189172877
346342980.618335,0.129047987121438,0.3640338239023,1.55899020196594
346656997.465845,0.128994172785538,0.36379906763986,1.55904889103155
346969877.640831,0.12893925925622,0.363566926555989,1.55910692630252
347278071.191009,0.128885468706563,0.363338262707974,1.55916409226452
347585283.233921,0.128830348953202,0.363112298858097,1.55922058322699
347891867.828417,0.128777136707803,0.362885156030699,1.55927736893384
348198566.679586,0.128724206564761,0.362657928552655,1.55933417580335
348505889.422852,0.128671473081587,0.362430238844554,1.55939109823038
348813257.306071,0.12861803229707,0.362203611661522,1.55944775502614
349123948.02806,0.128564323515728,0.361974534497112,1.55950502431724
349437656.311339,0.128510411183723,0.36174323243722,1.55956284983221
349751994.508454,0.128454879631823,0.361513459189568,1.55962029314412
350065811.763281,0.128400365058046,0.36128339266735,1.55967780977468
350378331.375007,0.128347244633778,0.36105333697003,1.55973532369901
350692576.397219,0.128294148346425,0.360822011142778,1.55979315515582
351008847.182103,0.128240434710877,0.360589843463373,1.55985119707567
351322337.530077,0.128186739949843,0.36036054795116,1.55990852095373
351634364.031107,0.12813443683837,0.360131412851071,1.55996580472875
351945664.632448,0.128081681780688,0.359903770982519,1.56002271519589
352253059.707186,0.128027724524566,0.35968133496622,1.56007832419996
352558760.386406,0.127976503398089,0.359457782464037,1.56013421232551
352864899.491365,0.127924899000945,0.359234569569771,1.56019001554907
353173066.867227,0.127872933438771,0.359010225819602,1.56024610148662
353485673.16811,0.12782053114618,0.35878265056226,1.56030299530095
353800297.117442,0.127766975839534,0.358554831237496,1.56035995013214
354113356.094476,0.127715265263254,0.35832675917956,1.56041696814663
354423055.101436,0.127661284010742,0.358104529068618,1.56047252567436
354730879.969396,0.1276104593597,0.357880882713824,1.56052843726306
355037550.473317,0.127559579925257,0.357658660545096,1.56058399280524
355342442.896679,0.127508675177729,0.357438387806837,1.56063906098981
355646634.529132,0.127458497929918,0.357218270326368,1.56069409035992
355950157.001913,0.127407737908438,0.356999699806219,1.56074873298996
356254480.642589,0.127357720139775,0.356779913583168,1.56080367954572
356560160.371419,0.127305052734547,0.356562094058357,1.56085813442693
356869543.609942,0.127253380257688,0.356340183287304,1.56091361211969
357182073.272052,0.127202903647585,0.356114479722595,1.56097003801087
357491913.265824,0.127152437142802,0.355891500147955,1.56102578290453
357797184.739703,0.127103000279612,0.355671808356181,1.56108070585247
358101434.984099,0.127052789465529,0.355454177286664,1.56113511361985
358407495.836031,0.127002829819352,0.355234968682263,1.56118991577095
358717036.362577,0.126950464409961,0.355015576674615,1.56124476377286
359029598.4479,0.126898551470035,0.354793321900134,1.56130032746648
359344627.924399,0.126848328178694,0.354567372174853,1.5613568148978
359659511.234322,0.126797203844119,0.354342857394626,1.56141294359286
359974162.270856,0.126746419660891,0.354118508227522,1.56146903088464
360288105.927687,0.126695407862519,0.353895357765481,1.56152481850015
360599971.6274,0.126644584942472,0.353674162115885,1.56158011741254
360916373.246865,0.126592294469812,0.353450866621977,1.56163594128602
361234210.10754,0.126541077450515,0.35322547323305,1.56169228963325
361548279.215966,0.126490471526805,0.353003066721471,1.56174789126115
361860157.005509,0.126440511384461,0.3527822119817,1.56180310494609
362171326.794508,0.126390958338021,0.352561858609072,1.56185819328925
362484318.947945,0.126340684673368,0.352341000230755,1.56191340788383
362799719.973367,0.126290764407465,0.35211797071314,1.56196916526323
363114729.728985,0.126238202999557,0.3518984495148,1.56202404556282
363430105.82152,0.126187586196164,0.351676829845803,1.56207945048006
363745926.724075,0.126137197484227,0.35145489760191,1.56213493354104
364059501.207098,0.126087459939486,0.351234543951844,1.56219002195355
364374285.215255,0.126038463252729,0.351012659625916,1.56224549303504
364689213.902044,0.125988926794912,0.350791551917089,1.56230076996224
365000639.532477,0.12593959958777,0.350573580236212,1.56235526288246
365309674.116309,0.125889127776463,0.350359220623071,1.56240885278575
365618400.153527,0.125840122924798,0.350143854026478,1.5624626944349
365929082.847161,0.125791095178072,0.349927122470724,1.56251687732383
366241993.991605,0.125742873113109,0.349707910661176,1.56257168027622
366554219.302993,0.125693865735115,0.349490447941227,1.56262604595621
366864449.501524,0.125645455120836,0.349274374803265,1.5626800642407
367175540.171251,0.125597199991926,0.349057702353204,1.56273423235321
367489164.12857,0.125545779581044,0.348842548524371,1.56278802081042
367805992.421238,0.125496663587408,0.348622479540824,1.56284303805631
368123513.7075,0.125447739354891,0.348401929203815,1.56289817564056
368441020.764085,0.125398628360379,0.348181911025422,1.56295318018516
368758487.665285,0.125349109662028,0.347962681560178,1.56300798755147
369076187.067593,0.125300643403733,0.347742444670987,1.56306304677377
369393166.097032,0.125252583766258,0.347522707161646,1.5631179811511
369708541.699925,0.125201742389763,0.347307626276168,1.56317175137247
370024562.897104,0.125152774605502,0.347090298577368,1.56322608329717
370343584.866016,0.125103640790503,0.346870907248592,1.56328093112937
370667186.590909,0.125054748747687,0.34664768754172,1.56333673605609
370989769.327579,0.125006315876573,0.346425170730522,1.56339236525889
371311007.749233,0.124957857575099,0.34620414800351,1.56344762094064
371631068.339021,0.124906448608255,0.345987589178534,1.56350176064688
371949313.915972,0.124858141378367,0.345769566789877,1.56355626624405
372270175.377851,0.124810064259919,0.345549406582394,1.56361130629592
372592507.236078,0.124761377405831,0.345328977407794,1.56366641358957
372914919.191997,0.12471298104111,0.345108493457756,1.56372153457708
373237353.32719,0.124664067369795,0.344888863168697,1.56377644214934
373558403.133469,0.124616305260337,0.344669489873058,1.56383128547325
373876046.669683,0.124565970596859,0.34445602699626,1.56388465119245
374192861.535178,0.124517821795418,0.344241235340058,1.5639383491065
374511019.613112,0.124471076972007,0.344024134119568,1.56399262441162
374826773.740487,0.124423799209532,0.343809920963694,1.56404617770059
375144031.593947,0.124376309961159,0.3435949820059,1.56409991244004
375464499.090198,0.1243286376927,0.343377868547871,1.56415419080455
375784538.211028,0.124278889696436,0.343163626538843,1.56420775130681
376104422.520873,0.124230620720261,0.342948248811132,1.56426159573873
376424163.685017,0.124183629751175,0.342731943136336,1.56431567215743
376741946.225707,0.124136546118665,0.342517671850252,1.56436923997895
377059290.707317,0.124089814211985,0.342303695934338,1.56442273395793
377377179.978519,0.124043291594792,0.342089352683055,1.56447631977075
377695702.474391,0.123996531829289,0.341875044278646,1.56452989687185
378016727.872083,0.123947270409088,0.341661623209245,1.5645832521392
378340378.600857,0.123899108810794,0.341445176948387,1.56463736370442
378669884.507724,0.123850900290343,0.341224271966609,1.56469258994986
379002035.958008,0.123802957493735,0.341001236792971,1.56474834874327
379330668.091002,0.123755586985988,0.340780819528435,1.56480345305941
379655670.368707,0.123708278115945,0.340563639259557,1.56485774812663
379980224.341797,0.123659586710323,0.340348601281781,1.56491150762107
380307338.962347,0.123611277072718,0.340131373488525,1.56496581456938
380633998.533575,0.123563774335374,0.3399139811978,1.56502016264207
380959622.837285,0.123516720021856,0.339697277878705,1.56507433847184
381286997.675572,0.123469715780666,0.339479409576995,1.56512880554727
381620035.684425,0.123422900610553,0.339257049764184,1.56518439550047
381954321.303971,0.12337200198874,0.339038310497401,1.56523908031717
382287181.909847,0.123324204218526,0.338817781100919,1.56529421266629
382617326.681515,0.12327735837338,0.338598777827706,1.56534896348459
382939905.176968,0.123231873366169,0.338384793683674,1.5654024595206
383259394.542863,0.123186750700495,0.338173234831605,1.56545534923361
383578865.314842,0.123141243801425,0.337962396276384,1.56550805887242
383900064.175414,0.123093378488537,0.337752940808294,1.56556042273944
384225764.658758,0.123046609194539,0.337538999075296,1.56561390817269
384553080.033366,0.122999905085099,0.337323996574343,1.56566765879793
384878837.958044,0.122955312800891,0.33710833974619,1.56572157300497
385205633.577773,0.122909391702136,0.33689355911161,1.56577526816361
385534931.83278,0.122863089801983,0.336677482272731,1.56582928737333
385865488.548088,0.122814877047056,0.336462716758374,1.56588297875192
386194429.456736,0.122768531008021,0.336247596172108,1.56593675889849
386519930.86917,0.1227229584987,0.336034724945598,1.56598997670512
386845185.408672,0.122678559974967,0.335821126977279,1.5660433761972
387173025.991884,0.122632845087538,0.335607155926265,1.56609686895995
387501804.396828,0.12258693150107,0.335392956036395,1.56615041893242
387833181.981222,0.122537886120262,0.335180277836039,1.56620358848251
388169715.413841,0.122490961388357,0.334961590770944,1.56625826024878
388505480.413466,0.122444874929796,0.334742960340408,1.56631291785641
388840932.75993,0.122399619437851,0.334524033013573,1.56636764968812
389176607.427646,0.122353477616668,0.334306181926501,1.56642211245989
389511718.419937,0.122305004689171,0.334091533084276,1.56647577467045
389848591.125306,0.122259162486777,0.333873058595012,1.56653039329276
390183169.626514,0.122213198015026,0.333656843000456,1.5665844471914
390518820.411574,0.122167393848609,0.333439934460926,1.56663867432628
390856446.567421,0.122121380627042,0.333222010905649,1.5666931552151
391190514.005669,0.122073222547573,0.333009439519944,1.56674629806153
391523861.037077,0.122028002502325,0.33279467512606,1.56679998916
391856330.155406,0.121983201837,0.332580476342344,1.56685353885593
392188693.491075,0.12193847577956,0.332366594861538,1.56690700922613
392521014.485864,0.121894995766833,0.332151761332198,1.56696071760847
392850173.518665,0.121847920547675,0.331943450895523,1.56701279521764
393179506.204714,0.121802708693232,0.331733360514715,1.56706531781284
393509821.370816,0.121758363589668,0.331521904901602,1.56711818171612
393839691.037806,0.121714673749378,0.331310419729581,1.56717105300912
394170082.814697,0.121671210789082,0.331098599823837,1.56722400798556
394501707.905342,0.121623991640897,0.330890032359582,1.56727614985162
394839532.000448,0.121578747737878,0.330674910356366,1.56732993035242
395179444.032135,0.121533300043472,0.330458701782829,1.56738398249581
395513437.600981,0.121488936177181,0.330246257778618,1.56743709349686
395845532.715349,0.121446340976335,0.330033753463827,1.56749021957556
396177387.224264,0.121400344078334,0.329825271445968,1.56754234008002
396509867.577655,0.121355730040469,0.329615171082968,1.56759486517077
396842911.666102,0.121312249014107,0.329403766100107,1.56764771641649
397177155.648783,0.121268911688429,0.329191599465474,1.56770075807515
397511629.060873,0.121225550166448,0.328979590930991,1.56775376020877
397845454.501146,0.121179167559519,0.328771513384571,1.56780577959537
398182335.840017,0.121134129984202,0.32856000384326,1.5678586569807
398521096.710005,0.121090991802927,0.328345402312452,1.5679123073634
398857899.386066,0.121047717717713,0.328132752180738,1.56796546989633
399191361.833994,0.121005166570839,0.327922210998871,1.5680181051918
399525570.661291,0.120959294743127,0.327714837008473,1.5680699486894
399863380.090293,0.120915759996768,0.327502608770888,1.56812300574879
400203074.68582,0.120872619825914,0.327288854710228,1.56817644426396
400542985.982402,0.120829759717693,0.327074964289639,1.56822991686911
400884850.509393,0.120784063033628,0.326862836545522,1.56828294880514
401230780.021168,0.120739545114932,0.326646731254512,1.56833697512789
401577350.70719,0.120695259038876,0.326430225416158,1.56839110158748
401924635.867434,0.120652326469225,0.326212111754057,1.568445630003
402274763.743887,0.120605729574997,0.325995961253717,1.56849966762809
402625418.260791,0.120560501057746,0.325778328224695,1.56855407588534
402976831.814005,0.120516031579012,0.325559672024789,1.56860873993532
403330641.854812,0.120469542356886,0.325341627455668,1.5686632510776
403683970.590419,0.120425406243362,0.325121852603972,1.56871819479052
404035783.666425,0.120381231742572,0.324903586023181,1.56877276143572
404389367.753591,0.120335333066039,0.324686098567757,1.56882713329958
404743544.859125,0.120290320350888,0.324467586515657,1.5688817613126
405095299.349315,0.120247296564079,0.324249169056516,1.56893636567739
405445451.090673,0.120202009523738,0.324034597780911,1.56899000849629
405796868.51403,0.120157542383911,0.32381856455302,1.56904401680326
406148211.724659,0.12011426512419,0.323601691158508,1.56909823515189
406495550.003779,0.120069300415461,0.323389842281565,1.56915119737112
406842868.969578,0.120025824757939,0.323176793178611,1.56920445964686
407193284.210905,0.119983638215271,0.322960452547222,1.56925854480471
407542022.441703,0.119938985592363,0.322748200383707,1.56931160784559
407890003.534221,0.119895588782699,0.322535534775134,1.56936477424773
408240423.303243,0.119853929118875,0.32231961347969,1.56941875457159
408586715.956397,0.119810198716702,0.322109169335727,1.56947136560758
408928857.988657,0.119768492472549,0.321900013433892,1.56952365458304
409269964.912441,0.119724778833566,0.321693972725588,1.56957516476012
409610596.579819,0.119682237925322,0.321487378035851,1.56962681343255
409952242.504602,0.119641030773654,0.321278978670818,1.56967891327381
410293829.543911,0.119597697429673,0.321073095742333,1.56973038400593
410640266.641408,0.119555871763099,0.320862432318159,1.56978304986198
410991519.998152,0.119511286580789,0.320651382959258,1.5698358122017
411342209.713726,0.119469256522617,0.320438451854316,1.56988904497794
411690531.248631,0.119426483776226,0.320228316612828,1.56994157878831
412035718.419011,0.119382626896064,0.320021869154369,1.56999319065292
412382613.049459,0.119341099025851,0.319812111761581,1.57004563000112
412730836.061166,0.119298016506955,0.319603283343366,1.57009783710567
413078108.030484,0.119256748375485,0.319393603590389,1.57015025704392
413423490.169117,0.11921692607636,0.31918412908325,1.5702026256707
413764105.646553,0.119174425311354,0.318981123133781,1.57025337715807
414107968.768595,0.119135888737281,0.318772041737837,1.57030564750706
414458753.096302,0.119091895193841,0.318563830322094,1.57035770036099
414811679.517918,0.119050838809039,0.318351404336441,1.5704108068574
415165043.213696,0.119008506451813,0.318140277914849,1.5704635884628
415517199.977768,0.118977004810347,0.31791935234088,1.5705188198563
415866591.538007,0.118934241624614,0.317712168971044,1.57057061569875
416218179.439048,0.118908775136543,0.31748620319897,1.57062710714177
416567910.240043,0.118861585892029,0.317283924666151,1.57067767677498
416922082.752499,0.118811700063157,0.31708149383374,1.57072828448308
417293246.193947,0.118761560011652,0.316867512493206,1.57078177981821
417672554.8595,0.118710255976261,0.316649238327316,1.57083634835969
418053222.460641,0.118660372426277,0.316428894251698,1.57089143437859
418427671.073011,0.118608699125205,0.316215104739381,1.57094488175667
418797144.836304,0.118560376844447,0.316001767519861,1.57099821606155
419166645.749795,0.118511081308056,0.31578971153391,1.57105123005804
419534261.017776,0.118461863833294,0.31557922105774,1.57110385267708
419899674.029648,0.118423991591212,0.31535914482401,1.57115887173551
420262658.120003,0.118372688839895,0.315154672502153,1.57120998981598
420628371.531608,0.1183264654733,0.314943447551282,1.57126279605369
420995708.830513,0.118273257597079,0.314738434751481,1.57131404925364
421365003.396081,0.118220056730196,0.314532329591281,1.57136557554369
421741628.483211,0.118166605702804,0.314321632388099,1.57141824984449
422121486.889738,0.118114197211173,0.314107928563733,1.57147167580058
422500842.361332,0.118061191483377,0.313895493977436,1.57152478444716
422877810.612402,0.118019973155685,0.313894541887035,1.57152502246976
423311586.578779,0.117837720622809,0.313774633155545,1.57155499965263
423778155.592103,0.117756203766958,0.313530189182798,1.57161611064582
424259600.579352,0.117689081220119,0.31326125248637,1.57168334481992
424691557.176495,0.117630927702432,0.31301822995569,1.57174410045259
425090860.49603,0.117576746203899,0.312794326872401,1.57180007622341
425475620.068051,0.117526128518581,0.312577290307685,1.57185433536459
425856452.312154,0.117476344542802,0.312362469084241,1.57190804067045
426236378.424656,0.117426639873173,0.312148519289509,1.57196152811914
426616146.744135,0.117378188023334,0.311933740027617,1.57201522293461
426992591.727246,0.117329611640606,0.311721707575531,1.57206823104763
427365390.019345,0.117282525302243,0.311511011959451,1.57212090495165
427740576.432675,0.11724171727824,0.3115096781744,1.57212123839791
428188470.725955,0.117191387161158,0.311509673741506,1.57212123950614
428619947.542008,0.117142862694348,0.311509673708592,1.57212123951437
429047265.105857,0.117094772726872,0.311509673692681,1.57212123951834
429476347.378957,0.117046451121716,0.311509673692612,1.57212123951836
429910231.118238,0.116997555251226,0.311509673692612,1.57212123951836
430350582.14042,0.116947896100763,0.311509673692612,1.57212123951836
430798416.934819,0.116897357375437,0.311509673692612,1.57212123951836
431254446.269003,0.116845856942655,0.311509673692612,1.57212123951836
431719245.713505,0.116793327673901,0.311509673692612,1.57212123951836
432193341.819524,0.116739707744569,0.311509673692612,1.57212123951836
432677257.263324,0.116684935535624,0.311509673692612,1.57212123951836
433171535.738142,0.116628946805798,0.311509673692612,1.57212123951836
433676757.361337,0.11657167292484,0.311509673692612,1.57212123951836
434193549.647178,0.116513039599922,0.311509673692612,1.57212123951836
434722597.006838,0.116452965761033,0.311509673692612,1.57212123951836
435264650.19102,0.116391362444802,0.311509673692612,1.57212123951836
435820536.542197,0.116328131577427,0.311509673692612,1.57212123951836
436391173.854133,0.116263164336785,0.311509673692612,1.57212123951836
436977599.271917,0.116196337787384,0.311509673692612,1.57212123951836
437580941.810011,0.116127517920427,0.311509673692612,1.57212123951836
438214040.820127,0.116055233288628,0.311509673692612,1.57212123951836
438888394.799524,0.115978159462052,0.311509673692612,1.57212123951836
439612833.426431,0.115895270990614,0.311509673692612,1.57212123951836
440395558.775808,0.115805608481938,0.311509673692612,1.57212123951836
441245293.358264,0.115708146521796,0.311509673692612,1.57212123951836
442172105.722943,0.115601697484156,0.311509673692612,1.57212123951836
443188208.084792,0.115484817432311,0.311509673692612,1.57212123951836
444308941.721445,0.115355688956416,0.311509673692612,1.57212123951836
445554195.94745,0.115211951848351,0.311509673692612,1.57212123951836
446950701.176373,0.115050429239496,0.311509673692612,1.57212123951836
448535788.112368,0.114866677678208,0.311509673692612,1.57212123951836
450364562.324153,0.114654129052766,0.311509673692612,1.57212123951836
452524677.014046,0.114402323397029,0.311509673692612,1.57212123951836
455047468.177809,0.114107198548607,0.311509673692612,1.57212123951836
457765675.525912,0.113787864680568,0.311509673692612,1.57212123951836
460577392.514663,0.113456011950398,0.311509673692612,1.57212123951836
463426342.112426,0.113118131032548,0.311509673692612,1.57212123951836
466282917.071833,0.11277766112431,0.311509673692612,1.57212123951836
469131944.890511,0.112436382305491,0.311509673692612,1.57212123951836
471965786.190412,0.112095204581058,0.311509673692612,1.57212123951836
474780662.924169,0.111754589691451,0.311509673692612,1.57212123951836
477574758.32631,0.111414770467963,0.311509673692612,1.57212123951836
480347246.990062,0.111075863370111,0.311509673692612,1.57212123951836
482980449.958313,0.110752330002504,0.311509673692612,1.57212123951836
485325228.293553,0.110462801568758,0.311509673692612,1.57212123951836
487374409.738455,0.110208639940638,0.311509673692612,1.57212123951836
489165945.518414,0.109985558966667,0.311509673692612,1.57212123951836
490744900.981017,0.109788268112017,0.311509673692612,1.57212123951836
492150379.360873,0.109612115843905,0.311509673692612,1.57212123951836
493413248.388236,0.109453404722941,0.311509673692612,1.57212123951836
494557180.168811,0.109309287129981,0.311509673692612,1.57212123951836
495626005.601257,0.109174332049783,0.311509673692612,1.57212123951836
496646781.239844,0.109045176096721,0.311509673692612,1.57212123951836
497633474.255086,0.108920084483894,0.311509673692612,1.57212123951836
498593763.392936,0.10879810608752,0.311509673692612,1.57212123951836
499532173.086579,0.108678683172839,0.311509673692612,1.57212123951836
500451586.530962,0.108561462627082,0.311509673692612,1.57212123951836
501353998.774712,0.108446201874467,0.311509673692612,1.57212123951836
502240900.372958,0.108332720908716,0.311509673692612,1.57212123951836
503113477.270014,0.108220877305037,0.311509673692612,1.57212123951836
503972718.227239,0.108110552807231,0.311509673692612,1.57212123951836
504819474.605779,0.10800164588492,0.311509673692612,1.57212123951836
505654495.358999,0.10789406739692,0.311509673692612,1.57212123951836
506478448.870524,0.107787737900681,0.311509673692612,1.57212123951836
507291937.451978,0.107682585878229,0.311509673692612,1.57212123951836
508095507.616554,0.107578546487439,0.311509673692584,1.57212123951837
508889657.841089,0.107475564343064,0.311509669631424,1.57212124053366
509674856.23985,0.107374873240435,0.311508252367231,1.57212159484971
510455526.837607,0.107322437056803,0.311454536260253,1.57213502387645
511392331.554914,0.107334525205669,0.311307995975597,1.57217165894762
512516497.215683,0.107364510988317,0.311115488393152,1.57221978584323
513706561.262168,0.107394990939329,0.31091345786221,1.57227029347596
514900772.908156,0.107420621217506,0.310716509144355,1.57231953065543
516108163.901955,0.107443593076895,0.310520947185112,1.57236842114524
517327791.144968,0.107462307495915,0.310328630400619,1.57241650034136
518568085.211715,0.107477845337813,0.310137173830083,1.57246436448399
519849908.140908,0.10749051141958,0.309943305736222,1.57251283150746
521172903.413765,0.107500448002292,0.309746925175835,1.57256192664756
522520487.529479,0.107506655100907,0.30955143989787,1.57261079796705
523885206.774228,0.107510734847864,0.309356142229965,1.57265962238402
525265774.08541,0.107511174786435,0.309162840409423,1.57270794783916
526661607.001056,0.107509060823166,0.308970421900496,1.57275605246639
528085915.989721,0.107504502270679,0.308776917497823,1.57280442856706
529544604.832373,0.107498166290509,0.308580781504074,1.5728534625655
531026040.755961,0.107489278193481,0.308384468331305,1.57290254085869
532520295.026384,0.107477499522933,0.308189711111913,1.57295123016354
534049401.751595,0.107463438535319,0.307992783930755,1.57300046195883
535608022.071886,0.107447398812455,0.307794096966706,1.57305013369984
537173606.391907,0.107429561846144,0.307596571484417,1.57309951507041
538748610.474594,0.10741078942817,0.307398929809724,1.57314892548908
540329831.579025,0.107389461739177,0.307203351704038,1.57319782001551
541920815.631836,0.107366668216642,0.307008159785965,1.57324661799502
543539753.339708,0.107342727467984,0.306810496114891,1.57329603391279
545191625.91358,0.107316869588841,0.306610502559576,1.57334603230162
546867977.645984,0.107289278289716,0.306409143659064,1.57339637202675
548567579.190207,0.10726106044632,0.306205397186391,1.57344730864492
550277688.713565,0.107231473171124,0.306001814719867,1.57349820426155
551984239.939754,0.107200994414154,0.305799809705165,1.57354870551522
553688148.71487,0.10716991257721,0.305598938954892,1.57359892320279
555400054.393893,0.107138484214498,0.305397461864321,1.57364929247543
557122923.615708,0.107105403190848,0.305196368494157,1.57369956581798
558861324.469099,0.107072129388413,0.304993462271282,1.57375029237369
560613600.676473,0.107037756840812,0.304789942024639,1.57380117243535
562366592.467628,0.107002886645528,0.304586963537812,1.57385191705706
564132182.053859,0.106967645523978,0.304382761305056,1.57390296761525
565909909.865032,0.106931462566274,0.304178008657515,1.57395415577714
567690172.26772,0.106894935278941,0.303973377646939,1.57400531352978
569470046.710006,0.106858133850036,0.303769190798188,1.57405636024197
571250040.708155,0.106821694416272,0.303564698328833,1.57410748335931
573024849.788052,0.106784724819529,0.30336157792122,1.57415826346121
574785446.961562,0.10674768121355,0.303160569692477,1.5742085155184
576548430.684095,0.106710483252932,0.302959489548175,1.57425878555447
578326669.870433,0.106672720505947,0.302757018868696,1.57430940322434
580131377.130447,0.106634200319644,0.302551834588149,1.57436069929448
581953530.206969,0.106594694010358,0.302345411333293,1.57441230510819
583776608.218286,0.106555854304213,0.302138239973399,1.57446409794816
585588569.45023,0.106516724204722,0.301932982000123,1.57451541244148
587379988.541084,0.106477739040545,0.301730451597807,1.57456604504206
589162447.803075,0.106439025002405,0.30152893415653,1.57461642440238
590943630.085438,0.106401013191033,0.301326927098217,1.57466692616696
592721367.733559,0.106362583166488,0.301125918554459,1.5747171783029
594484811.516522,0.1063241180404,0.300926971660682,1.57476691502634
596229760.36972,0.106285436836376,0.300730843948122,1.57481594695448
