age,period_days,star_1_mass(Donor),star_2_mass(NS)
12097327387.5397,10.3641202751432,0.921056291697635,1.4011415315408
12097405964.9629,10.3860851497388,0.919930296446014,1.40114846215361
12097484354.1677,10.4078395383496,0.918819554216936,1.40115537616535
12097562685.1,10.4293560827578,0.917725117564701,1.40116228503739
12097640941.0057,10.4509494184485,0.916631729180676,1.401169187292
12097718718.4524,10.4725077063941,0.915545025805529,1.40117604734602
12097796651.0444,10.493933822517,0.914469117499067,1.40118292108401
12097875607.3363,10.5154650498307,0.913392053051768,1.40118988511344
12097955154.7114,10.5372550087797,0.912306925477343,1.40119690127704
12098035082.2203,10.5592483324857,0.911216612393278,1.40120395096884
12098114771.2453,10.5812754807133,0.910129552534447,1.40121097962611
12098193735.8579,10.6032008796347,0.909052374582181,1.40121794438943
12098272817.8851,10.6252576768904,0.907973594946146,1.40122491950884
12098352170.4936,10.6480760473313,0.906864062468442,1.40123191849382
12098431421.4539,10.6706837162981,0.905769143066902,1.40123890851331
12098509937.0531,10.6929015122434,0.904697297110547,1.40124583367317
12098587745.6548,10.7150177166853,0.903635102643838,1.40125269647509
12098665912.5594,10.7370550237441,0.90258072025139,1.40125959087971
12098744595.4514,10.7593363414394,0.901519377777236,1.40126653079498
12098823159.3584,10.7814028269516,0.900472256198342,1.40127346021563
12098901688.6338,10.8035567342878,0.899425596197743,1.40128038658175
12098980401.1713,10.8261541267025,0.898363379848047,1.40128732911177
12099059232.5652,10.8488870026659,0.89729955954386,1.40129428212507
12099138452.1141,10.87154706584,0.896243228021416,1.40130126937404
12099217543.1877,10.8939863745169,0.895201164598507,1.40130824529135
12099296050.0964,10.9163576815026,0.894166797831701,1.4013151696847
12099374723.9639,10.9388748275868,0.893130231302999,1.40132210880399
12099453622.7617,10.9612714947594,0.892103076565396,1.40132906776238
12099532594.7721,10.9840829329229,0.891062117351501,1.40133603317819
12099611611.6931,11.0070081709387,0.890020566153635,1.40134300255517
12099690493.6016,11.0297075057465,0.888993172839851,1.40134996002389
12099770074.7448,11.0530111223433,0.887943716123077,1.40135697916587
12099849672.0801,11.0764235684252,0.886894045876993,1.40136399973601
12099928425.6423,11.0993996477177,0.885867866290061,1.40137094588447
12100006957.7257,11.1224112526899,0.884844572630435,1.40137787249825
12100085693.2285,11.1455833573023,0.883818628362494,1.40138481705384
12100164864.0396,11.1686931955673,0.882799293061101,1.40139180000409
12100244087.9537,11.191919377006,0.881779274052267,1.40139878763807
12100322914.2721,11.2154345313341,0.880751687894088,1.4014057402037
12100401492.9085,11.2386844953169,0.879739525268402,1.4014126709235
12100479763.5838,11.2622489936172,0.878718727007848,1.40141957448081
12100557610.2155,11.2852001359703,0.877727632126115,1.40142644063703
12100634913.7959,11.3080878620354,0.876743451036777,1.40143325889553
12100712179.8951,11.3307741262988,0.875771457895422,1.40144007384815
12100790020.4212,11.353725108264,0.874792238570183,1.40144693946584
12100868288.0971,11.3768997949168,0.87380764578015,1.4014538427586
12100946724.0487,11.4002230409205,0.872820936114398,1.40146076089344
12101025401.9005,11.4240263535763,0.871818811477829,1.40146770036416
12101103413.8948,11.4477298850779,0.870825167910302,1.40147458110553
12101180553.1319,11.4712683715754,0.869842640704827,1.40148138486878
12101257970.8986,11.4946964821876,0.868868304838318,1.40148821319863
12101335183.1157,11.5178679993691,0.867908124340201,1.40149502339879
12101412942.6368,11.541301378005,0.866941137787108,1.40150188187175
12101491135.2405,11.5649645472307,0.86596876558946,1.40150877854306
12101568443.4593,11.5881651869137,0.865018836185057,1.40151559721068
12101645439.836,11.6113675347702,0.864072738560117,1.40152238837348
12101722716.0228,11.6350568147458,0.863111333552354,1.40152920421585
12101800010.9115,11.6588510953327,0.862149695872648,1.40153602170773
12101877165.9349,11.6827018950995,0.861189798278358,1.40154282686335
12101954151.396,11.7065999440818,0.860232010235166,1.40154961706339
12102030699.5269,11.7304613621533,0.859279663084204,1.40155636869044
12102106951.4429,11.7543293046063,0.858331001188899,1.40156309419102
12102182943.3772,11.7782145197751,0.857385573766808,1.40156979676093
12102258333.2024,11.8017118918584,0.856458803186828,1.40157644622418
12102333401.9962,11.8249114067186,0.855546965063182,1.4015830673721
12102408434.1787,11.8481925302168,0.854635571645141,1.40158968529088
12102483710.3843,11.8713508969732,0.853732099360497,1.40159632473276
12102559304.6898,11.8946998580496,0.852824809209318,1.40160299223139
12102635031.3167,11.9181832469751,0.851915930924765,1.40160967140091
12102711114.1399,11.9421818404624,0.850991363119944,1.40161638198732
12102787719.6525,11.9661422128415,0.850071525906018,1.40162313867549
12102864356.941,11.9905245819913,0.849139804409872,1.40162989816634
12102940381.8761,12.0148113619869,0.848215527629476,1.40163660364695
12103016135.4832,12.0391102685239,0.847294549531774,1.40164328519615
12103092180.3856,12.0632976337346,0.846381036182751,1.40164999243791
12103168301.293,12.0873048554129,0.845477495827351,1.40165670638339
12103243994.0864,12.1112724392726,0.844579037102508,1.40166338256876
12103319214.9963,12.1351853862319,0.843686179542995,1.40167001713349
12103394561.7403,12.1592335400531,0.842791828356911,1.40167666279693
12103469929.419,12.183384094997,0.841897228679913,1.40168331030684
12103545003.713,12.2078518041438,0.840994972457587,1.40168993193989
12103620167.3447,12.2324471908144,0.840091642557898,1.40169656145263
12103695491.388,12.2568870314888,0.839197161681139,1.40170320511384
12103770585.4995,12.2813494665843,0.838305411268258,1.40170982849483
12103845496.8424,12.3058495659653,0.83741583125206,1.40171643575542
12103920606.7239,12.3305124914182,0.836523893569328,1.40172306052733
12103995534.5736,12.3549069558066,0.835644710104334,1.40172966924385
12104070425.5103,12.3797048765749,0.834754975388423,1.40173627470459
12104145465.0542,12.4043415833652,0.833874088256033,1.40174289327266
12104220173.7647,12.4289665493208,0.832997084768388,1.40174948266086
12104294719.0139,12.4533280518385,0.832132417821541,1.4017560576316
12104369488.8182,12.4778582579057,0.831265146210578,1.40176265240834
12104444905.5552,12.5026978716508,0.830390370683645,1.40176930424523
12104520483.0502,12.5276887386054,0.829513730488429,1.40177597026116
12104595645.1781,12.5523305119517,0.828652287064227,1.40178259964126
12104670138.4101,12.5768476315476,0.827798509949353,1.40178917002402
12104744380.514,12.6020158750015,0.826926338573504,1.40179571825703
12104818484.5035,12.6269234808463,0.82606615339673,1.40180225430819
12104892263.773,12.6515096287726,0.825219932936972,1.4018087617187
12104966169.7358,12.6759258051749,0.824382350703968,1.40181528030369
12105040203.7389,12.7004774544403,0.823543317380401,1.40182181018198
12105114488.1661,12.7252061931203,0.82270144597923,1.40182836214795
12105189195.8996,12.7504966479854,0.821844193854978,1.40183495144997
12105264040.8064,12.7756171258317,0.820995591823771,1.40184155285083
12105338404.7442,12.8009986799407,0.820141903725783,1.40184811182971
12105412497.2412,12.8263858346942,0.819291331733097,1.40185464686722
12105486586.4589,12.8515545487243,0.818450922794701,1.4018611816155
12105560488.5934,12.8770839538574,0.81760215739359,1.40186769986283
12105633839.9655,12.9028519705841,0.816749186995481,1.40187416953233
12105706809.2195,12.9282669176625,0.815910761588716,1.40188060549861
12105779689.2188,12.953432659524,0.815083330775403,1.40188703359253
12105853199.1943,12.9789127023953,0.814248747633942,1.40189351725102
12105927214.7327,13.0043476095913,0.81341842851327,1.4019000455007
12106001244.5477,13.0305488540985,0.812567187253714,1.40190657500959
12106074818.0581,13.0566901310234,0.81172119287006,1.40191306427193
12106147793.2609,13.0827193153459,0.810882078203129,1.4019195007629
12106220577.0046,13.1084580460897,0.810055128303893,1.40192592036697
12106292959.1777,13.1341520507797,0.809232740946108,1.40193230455208
12106365206.7688,13.1595770262181,0.808421654795848,1.40193867686692
12106437784.4668,13.1852141374132,0.807606862706842,1.40194507829754
12106510540.7447,13.2110113017645,0.806790065794254,1.4019514954791
12106583454.1487,13.236640971359,0.80598124968071,1.40195792651935
12106656476.5776,13.2624051828958,0.805171224173457,1.4019643671757
12106729291.7805,13.2881926540309,0.804363497388186,1.40197078955451
12106801964.1798,13.3140259877065,0.803557354698971,1.40197719933789
12106874372.9255,13.3398617371595,0.802754136675937,1.40198358586673
12106946925.95,13.3658457457426,0.801949318192167,1.40198998512111
12107020208.1266,13.3921897280705,0.80113641134612,1.4019964486875
12107093703.6434,13.4183828021045,0.800330843589394,1.40200293107072
12107166791.1839,13.444528007252,0.799529747568464,1.40200937746999
12107239808.0115,13.4707455499039,0.798729426616264,1.40201581763231
12107312958.8255,13.4971095066987,0.797927637068283,1.40202226961238
12107385748.1305,13.5234412834528,0.797129809939657,1.40202868970696
12107458166.1243,13.5497363797142,0.796336052669622,1.40203507705149
12107530337.1945,13.5757140570405,0.795554419144038,1.40204144261711
12107602600.0172,13.6018201366696,0.794771791911899,1.40204781627539
12107675110.0606,13.6281119845903,0.793986487208742,1.4020542117388
12107747446.2182,13.6544374479891,0.793203065739443,1.4020605918653
12107819880.516,13.6808957780461,0.792418581383093,1.40206698064786
12107891992.537,13.7073333936744,0.791637587377839,1.40207334100527
12107963595.2628,13.7340222045284,0.790852415708101,1.4020796564423
12108035138.3568,13.7611341881708,0.790058091469691,1.40208596661974
12108105987.4213,13.7880833164942,0.789271472859325,1.40209221558303
12108176538.9252,13.8143542814016,0.788506808339848,1.40209843830117
12108247682.0932,13.8409417352275,0.787735731136164,1.40210471320471
12108318901.2855,13.8676547770809,0.786963829951776,1.40211099481367
12108389811.2521,13.8943488467774,0.786195280274772,1.40211724914859
12108460476.584,13.920718211809,0.785438499879903,1.40212348190647
12108530763.1971,13.9470402057117,0.784685775320039,1.40212968126096
12108601378.2996,13.9735799971089,0.78392953285041,1.40213590958855
12108672458.7565,14.0003910160674,0.783168306732305,1.4021421789609
12108743601.3888,14.0273226827633,0.782406414756594,1.40214845381719
12108814812.9966,14.0543783459057,0.781643784096927,1.40215473475719
12108885502.4734,14.0813329025611,0.780886745125038,1.40216096964468
12108955698.1607,14.1078642977514,0.780143943737009,1.40216716097941
12109025661.3679,14.1344014518844,0.779403602422237,1.40217333180914
12109095345.8601,14.1609262428354,0.778666210432306,1.40217947805591
12109165253.4418,14.1879756355921,0.77791721083071,1.40218564397941
12109235781.8776,14.2153635869567,0.777161559311188,1.40219186466291
12109306554.5615,14.2429460254791,0.77640329088308,1.40219810688936
12109377122.498,14.2705485517733,0.775647216147548,1.40220433105686
12109447735.2096,14.29792737077,0.774899668286093,1.40221055917358
12109518201.2897,14.3253473343551,0.774153672752084,1.40221677435724
12109588232.6298,14.3530493608049,0.77340301221886,1.40222295119637
12109658150.4148,14.3804646051708,0.772662490818883,1.40222911801981
12109727853.2466,14.4072174191295,0.771941823311729,1.40223526588416
12109797279.8875,14.4339566237282,0.771224011381525,1.40224138938817
12109866746.3734,14.4611512212672,0.770496809689969,1.40224751640655
12109936265.2636,14.4888151579491,0.769759962532229,1.40225364804705
12110005709.0954,14.5165476004529,0.769023910935618,1.40225977306732
12110075196.1683,14.5440534412099,0.768296168991997,1.40226590190149
12110144674.978,14.5716529490173,0.767568513588764,1.40227203000685
12110214068.9142,14.5993160079583,0.766841747069907,1.40227815062628
12110283115.6074,14.6269374579644,0.766118617247317,1.40228424061849
12110351693.2213,14.6541285099148,0.765408950321389,1.40229028923741
12110420182.4848,14.6817302510073,0.764691338271223,1.40229633006373
12110488650.6415,14.7090792585566,0.763982487739277,1.40230236902841
12110557069.9466,14.73650301178,0.763274142968379,1.40230840368433
12110625712.1513,14.7641112597291,0.762563490518192,1.40231445800023
12110694554.2221,14.7918960549978,0.761850768855856,1.40232052994453
12110763495.2233,14.8201783398309,0.761128101143633,1.4023266106146
12110832275.8616,14.8484943292237,0.760407114420907,1.40233267714049
12110900458.6455,14.8766626719631,0.759692394652673,1.40233869093498
12110968461.9103,14.9045085204319,0.758988042842304,1.4023446888957
12111036598.0846,14.9328665228079,0.758273492801088,1.40235069857917
12111104561.9603,14.9616179786653,0.757551840380509,1.40235669306573
12111172372.3266,14.990406024733,0.756831817951003,1.40236267401259
12111240067.13,15.01889240217,0.756121579675386,1.40236864476669
12111307467.9448,15.0470042878602,0.75542284435942,1.40237458959066
12111374707.7547,15.0747996265276,0.75473407656648,1.40238052021384
12111441845.2765,15.1026467869351,0.754046356556539,1.4023864418151
12111508997.6881,15.1302512493027,0.753366672982637,1.40239236472965
12111576643.3236,15.1581521210654,0.752681997239456,1.40239833114708
12111644411.2671,15.1861980616207,0.751996083555196,1.40240430835221
12111712017.1674,15.2146338919111,0.751303256572497,1.40241027126495
12111779140.2366,15.242963028864,0.750615377655766,1.40241619159147
12111845602.9155,15.2711085252791,0.749934266435109,1.40242205367086
12111911894.1296,15.2989302259045,0.749262999938463,1.40242790062688
12111978010.7504,15.326770911085,0.748593501377458,1.40243373218358
12112044299.1553,15.3554990101752,0.747905482375788,1.40243957889181
12112110625.1111,15.3843416359297,0.747217073627057,1.40244542891207
12112176724.8013,15.4128303236019,0.746539180712362,1.40245125897548
12112242781.0786,15.4413963802802,0.745861733024086,1.40245708520981
12112308709.9956,15.4696524941005,0.745193640797157,1.40246290021084
12112374629.195,15.4979985462776,0.744525647044556,1.40246871435475
12112440617.75,15.5264691173406,0.743856950474526,1.40247453461591
12112506658.0552,15.5547064820528,0.743195696409865,1.40248035944149
12112572678.8412,15.5830288356181,0.742534637788447,1.40248618254545
12112638568.2983,15.6113882492134,0.741874894148122,1.40249199406607
12112704692.7941,15.6399430889113,0.741212797092854,1.40249782631735
12112771144.0968,15.6691054035818,0.74053911063986,1.40250368739335
12112837276.8308,15.6978686152896,0.739876635479792,1.40250952037125
12112903197.9195,15.726635078901,0.739216280447098,1.4025153346818
12112969125.623,15.7554998703997,0.738555859150746,1.40252114957578
12113034939.1876,15.7847825801604,0.737888340249774,1.40252695440261
12113100532.6234,15.813706284442,0.737230974096593,1.40253273981382
12113165860.3296,15.8422537321657,0.736584065122796,1.40253850178741
12113230748.9019,15.8707014798913,0.73594150468186,1.40254422502892
12113295405.5623,15.8995054213639,0.735293237455478,1.40254992781554
12113360252.0234,15.9284886597472,0.734643067228265,1.4025556473428
12113425296.2362,15.9572986154033,0.733998678009493,1.40256138431195
12113490237.0237,15.9868992828369,0.733339229303272,1.4025671121589
12113554709.9235,16.0163843860149,0.732684531817153,1.40257279873765
12113618913.7044,16.0458436249433,0.732032567129839,1.40257846157982
12113683003.5518,16.0746252226869,0.731397254816053,1.40258411437293
12113746988.8711,16.1034525395033,0.730762978672099,1.40258975794655
12113811165.9443,16.1324596181523,0.730126801702431,1.40259541843308
12113875549.3012,16.1616542710662,0.729488579875452,1.40260109711405
12113939852.3433,16.1905488431463,0.728858742598328,1.40260676871116
12114004082.214,16.2198755541312,0.728221758013937,1.40261243385448
12114068306.6869,16.2492950732526,0.727584826962366,1.4026180985217
12114132530.1607,16.2788097340549,0.726947905817923,1.40262376310081
12114196434.692,16.3082730483875,0.72631414771113,1.40262939954884
12114260056.412,16.3380790436918,0.725675307401018,1.40263501105262
12114323861.6476,16.368068902767,0.725034624368387,1.40264063874267
12114387752.0752,16.3978287209252,0.724400723266408,1.40264627394674
12114451615.014,16.427672354643,0.723767094898963,1.40265190672628
12114515539.1191,16.4576416811404,0.723132859659515,1.40265754490074
12114579410.9166,16.4876839296182,0.722499143399222,1.40266317846163
12114643268.8024,16.5178173788843,0.721865565166342,1.40266881079548
12114706875.3853,16.5479298382024,0.721234480284177,1.40267442096414
12114770298.4484,16.57805288877,0.720605216227577,1.40268001494618
12114833506.1558,16.6078024094261,0.719985554666496,1.4026855899336
12114896530.4664,16.6379424543385,0.719359967754918,1.40269114874522
12114959503.5855,16.6677857045692,0.718742330389657,1.40269670304171
12115022283.2387,16.697632080023,0.718126590529266,1.40270224027429
12115084787.0095,16.7274416509469,0.717513556510052,1.40270775317376
12115147251.8318,16.7569616187371,0.716908197972585,1.40271326263792
12115209743.0893,16.7865866465264,0.716302583246331,1.40271877443369
12115272238.5446,16.8170700026601,0.715681786453442,1.40272428659971
12115334916.1283,16.8473658809612,0.715066592469012,1.40272981482966
12115397345.4639,16.8776379458385,0.71445383509285,1.40273532116386
12115459459.3354,16.9078526871496,0.713844174065595,1.40274079967378
12115521530.0315,16.9377719162987,0.713242189637098,1.40274627437559
12115583157.012,16.9675699569511,0.712644508527033,1.40275170994121
12115644355.7614,16.9972527272699,0.712050980559083,1.40275710773638
12115705614.9309,17.027056777219,0.711456866614917,1.40276251086068
12115767232.4081,17.0571282944656,0.710859277670783,1.4027679455881
12115829064.8988,17.0873990525071,0.710259603446918,1.40277339927993
12115890855.7112,17.1177441113877,0.709660333433783,1.4027788492957
12115952610.3365,17.1481664131066,0.709061414377284,1.40278429611973
12116014101.2402,17.1785535964607,0.708465052988914,1.40278971968323
12116075453.7519,17.2085955022742,0.707877117340471,1.4027951310404
12116136947.2211,17.2387993602883,0.70728783090792,1.40280055483018
12116198688.0778,17.2692186684171,0.706696173782623,1.40280600043981
12116260665.0869,17.2998494030388,0.706102253630997,1.40281146687832
12116322822.2637,17.330665224261,0.705506606947624,1.40281694920782
12116385004.3439,17.3619865827413,0.704903273051129,1.40282243373382
12116446966.5848,17.3932961651497,0.70430207218796,1.40282789886977
12116508223.7532,17.4243469441004,0.70370771243066,1.40283330181756
12116568862.9089,17.4548038416674,0.703126353388293,1.40283865025598
12116629384.0175,17.485294622097,0.702546126086912,1.40284398828251
12116689895.0217,17.5158737237113,0.701965995657571,1.40284932541783
12116750276.704,17.5464809793203,0.701387105062268,1.40285465114681
12116810571.5506,17.5771377623641,0.70080904697606,1.4028599692168
12116871000.9203,17.6079571054275,0.700229699192438,1.40286529915187
12116931709.7226,17.6386351725594,0.699654601325741,1.40287065373318
12116992637.6889,17.669913912044,0.699070212631263,1.402876027645
12117053622.635,17.7013190074642,0.698485277415781,1.4028814065825
12117114307.776,17.7326666027904,0.697903217772411,1.40288675907686
12117174652.9143,17.7639347224139,0.697324419253655,1.40289208158263
12117234778.4626,17.7951848532471,0.696747726926617,1.40289738472032
12117294850.0143,17.8261207367517,0.696178411724904,1.40290268309545
12117355095.0599,17.8572402283682,0.695607452272319,1.40290799677293
12117415137.6069,17.8887478866696,0.695031298952534,1.40291329258982
12117475002.0633,17.9202585326356,0.694456854545125,1.40291857269894
12117534722.395,17.9514052073328,0.693890615282954,1.40292384009609
12117594171.8003,17.9829025141775,0.693319898932973,1.40292908359724
12117653601.9453,18.0148899738882,0.692742235839093,1.40293432539962
12117713099.9177,18.0470130497788,0.692163913460475,1.40293957318445
12117772610.4584,18.078849775692,0.691592355162523,1.40294482207781
12117832230.7341,18.1108431224059,0.691019742933419,1.40295008064992
12117891827.788,18.142922293716,0.690447353734909,1.40295533717384
12117951259.5266,18.1746196541535,0.689883347532598,1.40296057911678
12118010500.5857,18.2063109509315,0.689321150875536,1.40296580424157
12118069578.028,18.2380102559771,0.688760506939864,1.40297101493519
12118128512.8687,18.2693418189323,0.688207874512527,1.4029762130512
12118187487.1603,18.300787792916,0.687654872152911,1.40298141464682
12118246625.5154,18.3328202828397,0.687093399609767,1.40298663071302
12118305734.117,18.3649336909743,0.686532209553184,1.40299184415492
12118364784.7973,18.3971128683967,0.685971569413206,1.40299705248811
12118423649.3947,18.4288957582513,0.685419349240986,1.40300224440858
12118482515.498,18.4607744439018,0.684867114941179,1.40300743646188
12118541490.7679,18.4936275180411,0.68430002506859,1.40301263814378
12118600035.4535,18.5259422506808,0.683743777355024,1.40301780184769
12118658230.2663,18.5581605372055,0.683190853870803,1.40302293469244
12118716467.9135,18.5901055511678,0.682644110673176,1.40302807131524
12118774717.9798,18.6217619671139,0.68210376111899,1.40303320903341
12118832972.0764,18.6535136049999,0.681563374177513,1.40303834710707
12118891051.9412,18.6856694189364,0.681017868843128,1.40304346981328
12118948817.6588,18.7177460672345,0.680475314083213,1.40304856481138
12119006836.8783,18.7496655326513,0.679936865679489,1.40305368216862
12119065115.6303,18.7818221773442,0.679396008679368,1.4030588224169
12119123407.7437,18.814906249272,0.678841503154195,1.40306396384367
12119181559.6021,18.8480105642675,0.678288331808123,1.40306909289981
12119239422.2278,18.8806474885947,0.677744464416517,1.4030741964453
12119297309.6955,18.9133956529241,0.677200363527978,1.40307930218189
12119355076.243,18.9461727368686,0.676657399203155,1.40308439725319
12119412654.1146,18.9785410350125,0.676122651046369,1.40308947568307
12119470203.8488,19.0109884354903,0.675588164211924,1.4030945516312
12119527846.5223,19.0435837177495,0.67505281421466,1.40309963577668
12119585250.7286,19.0761394138224,0.674519678954717,1.40310469888909
12119642351.4125,19.1086176937921,0.673989362626152,1.40310973523051
12119699582.6838,19.1416825355437,0.673451189366359,1.40311478308988
12119756845.5422,19.1748637374791,0.672912719078085,1.40311983373526
12119814039.0548,19.2076987398478,0.672381303479679,1.40312487826426
12119871194.4756,19.2406080148962,0.671850241812664,1.40312991943353
12119928126.4912,19.2734846101278,0.671321255923395,1.40313494089822
12119985023.8614,19.3064372576954,0.67079259194323,1.40313995930714
12120042020.106,19.3395437436178,0.670263009266805,1.40314498643691
12120098994.1344,19.3723306040119,0.669739935112704,1.40315001160717
12120155892.142,19.4055880317701,0.669211029196199,1.40315503007232
12120212740.1574,19.4389136301356,0.668682587991038,1.40316004412811
12120269416.0897,19.472235530844,0.668155746417065,1.40316504300597
12120325866.6798,19.5055218512001,0.667630999552582,1.40317002200842
12120382254.9653,19.5388683443946,0.667106831852125,1.40317499551553
12120438609.0544,19.5718853358404,0.666589218337243,1.40317996600649
12120495065.3503,19.605904710841,0.66605770224469,1.40318494551219
12120551281.6733,19.6398795554098,0.665528445411645,1.40318990385203
12120607031.1364,19.6732605496359,0.665009832251134,1.40319482101433
12120662582.2818,19.7066187940378,0.66449306395451,1.40319972068479
12120718115.0032,19.7400622148532,0.663976467048609,1.40320461873023
12120773484.2816,19.7730968675866,0.663467522444184,1.40320950235983
12120828810.1113,19.8061995883193,0.662958977212885,1.40321438215721
12120884412.2593,19.8395625539829,0.662447892112998,1.40321928632616
12120940073.9546,19.8730568865187,0.661936259664952,1.40322419574724
12120995749.2748,19.9070842350643,0.661418105007618,1.40322910637005
12121051246.5892,19.9406878852975,0.660907755786741,1.40323400129256
12121106522.5021,19.9742531593801,0.660399442558337,1.40323887668722
12121161454.3982,20.0077044974585,0.659894292882038,1.40324372173923
12121216175.3834,20.0411218695095,0.659391082727696,1.40324854818867
12121270807.8349,20.0745795800725,0.65888868672219,1.40325336682935
12121325253.3111,20.1080169175808,0.658388010128503,1.4032581689786
12121379667.7164,20.1415293940751,0.657887619260178,1.40326296838737
12121434216.3914,20.1752195622786,0.657385993656765,1.40326777963888
12121489120.0245,20.2092252901494,0.656881103885761,1.40327262219806
12121543994.3898,20.2433098080079,0.656376483258836,1.40327746217579
12121598557.8671,20.2772975652256,0.655874721535252,1.40328227473287
12121652934.2694,20.3112647791071,0.655374680139809,1.40328707078973
12121707359.8333,20.3449449611381,0.654880144913381,1.4032918711827
12121762012.6835,20.3788607334545,0.654383544460995,1.40329669162256
12121816730.7793,20.4129127130829,0.653886351157414,1.40330151781716
12121871207.3254,20.4469097838295,0.653391352684197,1.40330632270681
12121925438.6699,20.4817142473288,0.652886262961529,1.40331110596942
12121979448.7968,20.5164760485915,0.652383233573165,1.40331586972041
12122033374.4108,20.5508602090554,0.651886970380444,1.40332062601726
12122087168.3305,20.5848396619548,0.651397812602495,1.40332537069854
12122140609.2895,20.6186898516888,0.650911864360025,1.4033300842483
12122194067.0322,20.6526445226199,0.650425763500035,1.4033347992784
12122247760.3994,20.6868436554598,0.649937520063931,1.40333953509084
12122301467.9521,20.7211472407776,0.649449147637167,1.40334427215445
12122355032.5117,20.7554548079736,0.648962075472009,1.40334899660592
12122408584.6132,20.7898498954057,0.648475116590879,1.40335371995857
12122462144.5556,20.8243458904893,0.647988086410453,1.4033584440028
12122515704.3772,20.8589380528659,0.647501057329016,1.40336316803637
12122569188.4374,20.8935776195699,0.647014717159015,1.40336788538771
12122622544.4168,20.9282304705172,0.646529541651539,1.40337259144217
12122675811.4003,20.9629217787186,0.646045175399073,1.40337728964711
12122728921.6249,20.9980490322292,0.645556197823728,1.40338197402575
12122781822.6736,21.032284881427,0.645080742567612,1.40338663995485
12122834759.3486,21.0670752476797,0.644599019922161,1.40339130902622
12122887859.1748,21.1020698026353,0.644115812604813,1.4033959924877
12122941040.72,21.1372158751558,0.643631861645806,1.40340068315689
12122994262.6721,21.1724868106395,0.643147542984158,1.40340537739002
12123047463.2251,21.2078420629594,0.642663419054916,1.40341006973572
12123100606.5396,21.2432579615691,0.642179815994392,1.40341475703292
12123153447.608,21.2785705753915,0.641698963367356,1.40341941767169
12123206094.7502,21.3143004801707,0.641213886866078,1.40342406120596
12123258630.4492,21.3500547530904,0.640729837171441,1.40342869491082
12123310930.6583,21.3853156118304,0.640253693883674,1.40343330784523
12123363047.2679,21.4201222966286,0.639784870567679,1.40343790458595
12123415064.4277,21.4549569379367,0.639316941867575,1.4034424925551
12123467050.5164,21.4898653285578,0.638849292672176,1.40344707778375
12123519049.9741,21.5248775988508,0.638381523214326,1.40345166419156
12123571062.3676,21.5599938266799,0.637913637390263,1.40345625174031
12123623066.9047,21.5952003470582,0.637445822239861,1.40346083859613
12123675051.3874,21.6304891389482,0.636978187491985,1.40346542368312
12123727130.7727,21.6659388140935,0.636509699032529,1.40347001714063
12123779442.5132,21.701644141575,0.636039120384741,1.40347463109211
12123831687.9945,21.7378572684511,0.635563262998923,1.40347923919947
12123883605.4859,21.773942741441,0.635090392980752,1.40348381837776
12123935152.4469,21.8098693014505,0.634620897792996,1.40348836487487
12123986323.1499,21.8456312417962,0.634154829602606,1.40349287818562
12124037422.9934,21.8810070893846,0.633694947555387,1.40349738524649
12124088584.0909,21.9165208736302,0.633234514242373,1.40350189771003
12124139633.7753,21.9520528716773,0.632775083610974,1.40350640034682
12124190507.577,21.9866972737777,0.632328137003533,1.40351088747056
12124241418.1016,22.0219001539763,0.631875276904853,1.40351537783331
12124292617.2046,22.0573970516658,0.631419849840188,1.40351989364897
12124343842.0589,22.0930068798902,0.630964193711827,1.40352441173593
12124394949.319,22.1286301364955,0.630509583609198,1.40352891945095
12124445917.4279,22.1642513848238,0.63005621128609,1.40353341489269
12124496661.293,22.1998104937776,0.629604833660329,1.40353789055589
12124547372.3736,22.2354411185868,0.629153747659561,1.40354236332746
12124597904.7241,22.271040504926,0.628704251502059,1.40354682033484
12124648156.7589,22.3065361284996,0.628257248812477,1.40355125261808
12124698271.077,22.342027899759,0.627811471143469,1.40355567275455
12124748349.6212,22.3775878082005,0.627366011690588,1.40356008973573
12124798481.096,22.4132791920502,0.626920081408975,1.40356451138544
12124848559.8553,22.4494818132502,0.626469051775703,1.4035689283856
12124898663.0535,22.4853591686189,0.626023174056366,1.40357334754129
12124948878.4542,22.5218705740769,0.625570711872601,1.40357777659336
12124999200.7605,22.5581138556343,0.625122684346719,1.40358221507462
12125049431.3755,22.5943872735101,0.624675473162662,1.40358664546861
12125099532.3093,22.6311243740052,0.624223840843558,1.40359106442457
12125149556.9821,22.6679040282733,0.623772895975539,1.40359547665424
12125199477.943,22.7047058731004,0.623322886013043,1.4035998797364
12125249326.8057,22.741552969336,0.622873525975634,1.40360427645943
12125299066.4161,22.7788862599897,0.622419546098732,1.40360866354628
12125348720.0082,22.8158036070873,0.621971746497145,1.40361304304623
12125398187.1505,22.8522341211024,0.621530939318036,1.40361740610111
12125447594.1494,22.8887161096019,0.621090668083449,1.40362176385128
12125497031.0772,22.9253163467137,0.620650130149131,1.40362612424121
12125546329.3703,22.9619100523727,0.620210827603541,1.40363047240341
12125595422.0589,22.9984468185506,0.619773357223645,1.40363480243107
12125644473.256,23.03460538111,0.619341460157421,1.40363912879913
12125693677.9871,23.0709712697639,0.618908211220022,1.40364346870907
12125743061.3625,23.1075642633914,0.618473389314782,1.40364782437562
12125792452.8808,23.1447251866929,0.618033059541979,1.40365218076038
