age,period_days,star_1_mass,star_2_mass
11560386441.2824,1.29075265551343,0.70639616138327,1.43733518712269
11560895369.4216,1.29261434278183,0.705336114147712,1.4373799413015
11561386060.8729,1.29442822178486,0.704314052138749,1.43742309178044
11561858766.9685,1.29514386446419,0.703590613528919,1.43746466066118
11562377170.7464,1.29687484720394,0.702564825856092,1.43751024810976
11562927855.0518,1.29888911970965,0.701436781797344,1.43755868874298
11563441277.9474,1.30078800086405,0.700385065521109,1.43760385169741
11563930699.7025,1.301525333399,0.69965060978442,1.43764690340511
11564454835.191,1.30328671800892,0.698628451867075,1.43769300868671
11565009805.4538,1.3053444746095,0.697504104657157,1.43774184144085
11565540494.532,1.30730697522082,0.696435527883705,1.43778853765329
11566049028.6227,1.30920744309026,0.695411561609952,1.43783328441164
11566544615.098,1.30991924421431,0.694693546726753,1.43787689188782
11567078948.9482,1.31172334666165,0.693672055678433,1.4379239088098
11567635467.2143,1.31379219352714,0.692567506473529,1.43797289343014
11568164570.3243,1.31576189374707,0.691521826696587,1.43801946497425
11568679138.884,1.31768633352331,0.690507496016117,1.43806475719031
11569183096.673,1.31836744489154,0.689804402624523,1.43810911544857
11569730547.5039,1.32019770986312,0.68878463345187,1.43815730195521
11570307687.2456,1.3223531322666,0.6876612514189,1.4382081184785
11570856528.1964,1.32442560162144,0.686592951978651,1.4382564433242
11571391323.2764,1.32643602072776,0.685559075625992,1.43830353144634
11571912795.7952,1.32712840742353,0.684851613024746,1.43834944653154
11572474091.8984,1.32901698433643,0.683826189182208,1.4383988680398
11573063935.2241,1.33123086039251,0.682700505343586,1.43845082089681
11573629104.8726,1.33336385586984,0.681624641477829,1.43850060051906
11574182692.9273,1.33546120947757,0.680574088495009,1.43854936004521
11574722097.2306,1.33615626592894,0.679864680088062,1.43859687027959
11575295700.721,1.33808844331746,0.678839543596983,1.43864739274689
11575892246.1017,1.34034653192843,0.677721757597866,1.4386999545161
11576468475.2253,1.34252287610676,0.676648595272892,1.43875072621462
11577023815.0901,1.34463179945688,0.675616767139539,1.43879965735511
11577557786.9118,1.34525471149368,0.674946012416794,1.43884670575173
11578146256.7508,1.34723357121294,0.673918250085372,1.43889855598288
11578766581.862,1.3495832137618,0.672780956483019,1.43895323303377
11579348732.2047,1.35179762355157,0.671717048315232,1.43900454526241
11579912593.9948,1.35394353687161,0.670691328993245,1.43905424549097
11580462932.2952,1.35457134711697,0.67001985654271,1.43910275372436
11581065392.315,1.35662791976061,0.668984260841448,1.43915585610018
11581705078.3237,1.35906085282455,0.667835126414015,1.4392122610262
11582309712.9306,1.36137366556561,0.666751755972129,1.43926557526134
11582893218.8724,1.36360593508575,0.665711382947796,1.43931702645624
11583466040.1433,1.36580867690517,0.664692500513777,1.43936753552004
11584033245.5396,1.36720458585561,0.663858513099351,1.43941754939873
11584615134.2726,1.36932031597704,0.662858490826957,1.43946885799469
11585209212.3456,1.37160526943271,0.661815414040312,1.43952125165507
11585787878.0277,1.37302635797262,0.660976833607589,1.43957228604705
11586382588.2287,1.37519026467129,0.65996793093999,1.43962473545687
11586992182.4662,1.37755288464821,0.658907897464721,1.43967850824819
11587586629.717,1.37820106195947,0.658230806308776,1.43973094491181
11588233389.104,1.38041403095311,0.657176958475062,1.43978799607046
11588917955.5195,1.38307482597683,0.655999940388039,1.43984840680922
11589558418.4033,1.38556548130104,0.654904479051305,1.43990492555614
11590171624.1544,1.38794409058918,0.653862258471604,1.43995903895057
11590761315.054,1.38849596699554,0.653226616252249,1.44001107723656
11591405960.6186,1.39068677632247,0.652203479250332,1.44006796509134
11592099713.1812,1.39337772212645,0.651038818909482,1.44012921229925
11592753114.1832,1.39594110709055,0.649941900101796,1.44018689711255
11593384593.148,1.3984030249889,0.648890423836892,1.44024264656209
11594006570.8758,1.40083930945058,0.64785759220586,1.44029755720501
11594615279.2313,1.40229070209551,0.647041755486084,1.44035129637549
11595244494.9668,1.40459359620041,0.646038645524939,1.44040684601823
11595893282.8447,1.40712937849935,0.644976692224326,1.44046413602412
11596525569.8652,1.40865602912693,0.644137301085363,1.44051996895251
11597180476.2237,1.41107509534205,0.643103009058792,1.44057779923945
11597843597.4268,1.41368402156655,0.642029027586588,1.4406363678814
11598483430.554,1.41426412979204,0.641384351837595,1.44069287965809
11599180327.9815,1.41668383522857,0.640328423994651,1.44075443150673
11599918977.5945,1.41959413734747,0.639146538471381,1.44081970060333
11600619093.3928,1.4223672353573,0.638029725860884,1.44088156474689
11601303902.1976,1.42505393008627,0.636948245223367,1.44094207632271
11601971036.5222,1.42769934748242,0.635894676913911,1.4410010261332
11602613944.0926,1.42817109083465,0.635289260022051,1.44105783520155
11603318344.9017,1.43058554385108,0.634258727934562,1.44112007798037
11604076220.2367,1.43357724216849,0.633079361595265,1.44118707738225
11604788864.6731,1.436396785797,0.631975415279666,1.44125007818042
11605468284.3571,1.43908831454152,0.63092787578133,1.44131014176923
11606133202.2927,1.44173044337245,0.629906372573491,1.44136892334181
11606802370.172,1.44217892868509,0.62930434977315,1.4414280806275
11607551583.0096,1.44475837871162,0.628237383832945,1.44149431422782
11608352631.0264,1.4479302284473,0.627024372938099,1.44156516482556
11609104583.5841,1.4509432218988,0.625885706309047,1.44163167305865
11609823524.2862,1.45379630257296,0.624808227023888,1.44169526147962
11610518176.082,1.4565657972328,0.623770243679216,1.44175670161049
11611205413.7447,1.45930293970352,0.622749101570292,1.44181748598072
11611882741.1621,1.46080890681507,0.621968185278762,1.44187739381573
11612587466.5535,1.46344380363163,0.620961736643398,1.44193972492972
11613328097.4374,1.4663920907319,0.619876433635981,1.44200524832551
11614047924.8866,1.4680539138095,0.619047413347965,1.4420689312476
11614772860.946,1.47077697981821,0.618024459691265,1.44213306612692
11615512209.1276,1.47373161607288,0.616954278193076,1.44219849284613
11616238048.4694,1.47669216372357,0.615898409272333,1.44226272413527
11616962002.4553,1.47711226834505,0.615307163907989,1.44232678858467
11617769714.1248,1.47991655525334,0.614229237803198,1.44239826495526
11618628676.3124,1.48336738235409,0.613005340066644,1.44247431672536
11619434092.3085,1.48662873180568,0.611860115713285,1.44254562756195
11620207284.359,1.48975299914252,0.610768144274412,1.44261408531824
11620959403.1415,1.49282512484883,0.609705934402169,1.4426806772656
11621698342.6983,1.49446289085286,0.608910328479696,1.44274610233568
11622458689.1533,1.49734187239106,0.607885836634329,1.44281342275405
11623239135.4998,1.50047582954654,0.606808546581012,1.44288254163629
11623996613.1941,1.50357478804363,0.605758700324386,1.44294962633956
11624743330.0883,1.5052168044733,0.604973424035232,1.44301575803116
11625526065.5705,1.50819137428317,0.603937503640183,1.44308507964678
11626326698.5076,1.51148114019462,0.602841113265921,1.4431560060475
11627106217.6613,1.51469492629522,0.601777732575193,1.44322506202225
11627875003.8566,1.51638835573657,0.600985596477179,1.44329316718662
11628667904.5388,1.51940853711466,0.59995593854182,1.44336340860305
11629481671.1835,1.52273136091368,0.598867131848636,1.44343551896647
11630274774.4424,1.52600493511266,0.597805972433588,1.44350579828378
11631043198.7577,1.52768035767141,0.597033614273291,1.44357389072405
11631826630.0105,1.53065988261464,0.596037189868208,1.44364331297518
11632630814.1506,1.53393058863743,0.594984410430896,1.44371459486571
11633413881.7852,1.53718116025937,0.593953957312808,1.44378400501525
11634184808.6082,1.53732586547316,0.593448178871719,1.44385233901823
11635057298.5454,1.54025261813754,0.592422562614535,1.44392967545042
11635989691.4651,1.54410660372157,0.591213599160576,1.4440123707947
11636864348.565,1.54774760355727,0.590082362390076,1.44408994546147
11637702793.0661,1.55124347661787,0.589003386627259,1.44416430837786
11638504980.4251,1.55456606715183,0.587980392167823,1.44423545559324
11639281469.4345,1.55778643197614,0.586994754444285,1.44430432358296
11640038012.5026,1.56092722160334,0.586038863192249,1.44437142253685
11640793878.4006,1.56322979332241,0.585221492583767,1.4444384614315
11641573862.9075,1.56549547180122,0.58439912143418,1.44450763944221
11642394260.7262,1.56875318981782,0.583399637331636,1.44458041298453
11643221808.4385,1.57218832059635,0.58237331120878,1.44465383215308
11644023841.6613,1.57510502019919,0.581448557541148,1.44472498770277
11644811393.2395,1.57789715438666,0.580556089581488,1.44479485845609
11645601336.7686,1.58069304934241,0.579665829170337,1.44486494692502
11646401672.9825,1.58353046851127,0.578767341994902,1.44493596309978
11647209317.843,1.58685775400673,0.57779342544551,1.44500763347754
11648011909.5935,1.58932521526537,0.576959385504185,1.44507886112125
11648826634.8768,1.59261857092549,0.575995807907791,1.44515116558011
11649648338.8244,1.59513485103178,0.575151614075665,1.44522410111607
11650474204.7588,1.59848675375116,0.574182012845607,1.44529740607553
11651310212.7542,1.60108357953635,0.573325902675643,1.44537162332557
11652159852.0644,1.60453539021671,0.572337418818412,1.44544705070602
11653004253.6293,1.60813114436961,0.571335469254991,1.44552202541502
11653823287.8337,1.61064147446286,0.570514649768435,1.44559474774726
11654654446.722,1.61402048066575,0.569561663306459,1.44566854663441
11655496424.3563,1.61660183518729,0.568725824944428,1.4457433185616
11656350731.3813,1.62008931325698,0.567753422469646,1.44581918540185
11657204138.2098,1.62372871840636,0.566764301081685,1.44589498504825
11658031175.9982,1.62626357697905,0.565955881819657,1.44596844259491
11658865990.2411,1.62968000020892,0.565018413170138,1.44604259084674
11659720696.3261,1.63230247479878,0.564190480330764,1.44611851882786
11660593475.0255,1.63588282510743,0.563218354357479,1.44619605229321
11661477928.8807,1.63966061707005,0.562216939465126,1.44627463644259
11662347584.1389,1.64235284666673,0.561384063703172,1.44635190572953
11663221351.4912,1.64600362257683,0.56041601919935,1.44642954037801
11664103787.61,1.64874135860286,0.559578403494079,1.44650795891867
11664990763.164,1.65240773238854,0.558610827609362,1.44658678086064
11665870914.0856,1.65622814883228,0.557630119541242,1.44666501009644
11666730596.5313,1.65887193692462,0.556829936393751,1.44674142006105
11667606558.3978,1.66247804813753,0.555890629078386,1.44681927696689
11668489073.5028,1.66518829032263,0.555077611472312,1.44689773032613
11669379597.2189,1.66888085879176,0.554128039168838,1.44697689563064
11670280462.1029,1.67276762996382,0.553151620076164,1.44705699466538
11671154444.6921,1.67602067799126,0.552280558676943,1.44713470350167
11672023404.933,1.67859157286853,0.551509470965185,1.44721196578348
11672912224.0829,1.68228676523542,0.550578745600439,1.44729100099441
11673795599.1553,1.68613507516055,0.549634660542404,1.44736956652021
11674656704.8726,1.68934963097141,0.548791734236127,1.4474461514563
11675530073.0358,1.69308938032099,0.547876291574786,1.44752382698862
11676417306.3114,1.69639212112133,0.547017616492404,1.4476027429823
11677292531.5435,1.69898557026538,0.546263348807094,1.44768059090663
11678190283.2573,1.70270875648198,0.54535142593206,1.44776044994816
11679094006.497,1.70667691419804,0.544408995423783,1.44784085531702
11679966660.6581,1.70993669461537,0.543579177265963,1.44791849643174
11680846336.4124,1.71372612091234,0.542680466913137,1.44799676226624
11681725726.2406,1.71703231528836,0.541849634159272,1.44807501011307
11682597561.257,1.71956702642311,0.541126611704738,1.44815258573499
11683496201.7755,1.7233345550055,0.540234372365154,1.44823255417689
11684406290.2042,1.72735891462368,0.539308368835428,1.44831355698104
11685293147.076,1.73069187038271,0.538486483665261,1.44839249205068
11686171021.4049,1.73451745403267,0.53760923951649,1.44847062762532
11687060781.8157,1.73781878005178,0.536798090228379,1.44854982885874
11687957895.0029,1.74041151646046,0.536077595098503,1.44862968459304
11688878713.2994,1.74428536152007,0.5351873506267,1.44871165848173
11689805962.3372,1.74842981522842,0.534264764514004,1.44879422118994
11690712295.0047,1.75247693991332,0.533368244419499,1.44887492149432
11691602402.4053,1.75585130074946,0.532567347586164,1.44895417709299
11692496205.2186,1.75842640151082,0.531868135869871,1.44903376173303
11693427098.7777,1.76234460698038,0.530989285118367,1.44911665727441
11694363743.1187,1.76657290240702,0.530074183508708,1.44920008176327
11695288555.3295,1.77075081767786,0.529175069251056,1.44928245239491
11696204676.056,1.77419239730157,0.528374403135349,1.44936404889853
11697108403.0037,1.77676409999849,0.527688683798528,1.44944454152033
11698032028.1358,1.78067953295998,0.526834029932922,1.44952681485481
11698971496.9938,1.78491240632764,0.525938762729872,1.44961051674442
11699895213.5263,1.78914639461552,0.525054435980649,1.44969281518209
11700797337.2755,1.79253280967614,0.524285046795865,1.44977318981276
11701692978.8366,1.79651510425851,0.523450473390651,1.44985298691349
11702593213.8999,1.79987275287693,0.52269249956648,1.44993320165886
11703500641.265,1.80391845182536,0.521853455845374,1.4500140572687
11704406271.0346,1.80729473116724,0.521098288605297,1.45009476120606
11705306161.5325,1.80985178227732,0.520445102015685,1.45017495369622
11706251723.4141,1.81388313266771,0.519603645343697,1.4502592250712
11707226353.5256,1.81835570149551,0.518703628476722,1.45034610563304
11708175065.9172,1.82274964350072,0.517827545187049,1.45043067583526
11709102918.0901,1.82626222099477,0.517065930605922,1.45051338651407
11710019070.8733,1.83037035771949,0.516243563130803,1.45059505428487
11710933357.6763,1.83394994465553,0.515486568507664,1.45067656454221
11711861300.2773,1.83814845888785,0.514657102457291,1.4507592922377
11712780313.2935,1.84166143668872,0.513913094373438,1.45084123278208
11713688976.7747,1.84576754935186,0.513108983656507,1.45092225054678
11714605336.4829,1.84924049271163,0.512377379382918,1.45100396349675
11715531816.2111,1.85343739713306,0.51156381521408,1.45108657886167
11716461687.4269,1.85699675587481,0.510824383791176,1.45116950582864
11717384815.7582,1.86119860860721,0.510018997278748,1.45125183145757
11718301217.2637,1.8646823942251,0.509299725476682,1.45133356629466
11719217008.0023,1.86883071803304,0.508510222332141,1.45141524665679
11720141041.2347,1.87316712565083,0.507700828146099,1.45149767143446
11721052171.142,1.87666189180839,0.506992362449529,1.4515789452214
11721978160.1109,1.88090588074601,0.506199739669506,1.45166154445293
11722915254.7947,1.88448456012468,0.505479456805467,1.45174514381212
11723849282.8939,1.88883947664919,0.504679190489269,1.45182846959757
11724784454.5066,1.89244582022068,0.50396327933666,1.45191190693425
11725729495.6311,1.89680629962181,0.503165912481109,1.45199622484275
11726685809.7779,1.90047217767152,0.502442961849227,1.45208155837421
11727645539.4338,1.90487544852036,0.50164331722246,1.45216719667733
11728595684.0263,1.90854543427138,0.500928785765522,1.45225198952691
11729547717.3492,1.91292191673386,0.500141932416869,1.45233695093067
11730501628.575,1.91752033174637,0.499334886240398,1.4524220898734
11731428896.3944,1.92113286661677,0.498644264470454,1.45250485082605
11732370751.5194,1.92553723343282,0.497868903975637,1.45258891373188
11733336859.8797,1.92923733719723,0.497162543345079,1.4526751514813
11734307518.6958,1.93375347613056,0.496373099065439,1.45276179541814
11735274563.6347,1.93751085738603,0.495667071198212,1.45284812703698
11736248365.0535,1.9420766025281,0.494878740691581,1.45293506183136
11737221008.8043,1.9468636773592,0.494072011754511,1.45302190368078
11738174737.9448,1.95055949440491,0.493386741274235,1.45310705675181
11739136075.0545,1.95506169138314,0.49262000126568,1.45319288909531
11740099449.8418,1.95884652565073,0.491928867688979,1.45327891378331
11741070140.9649,1.96341126317408,0.491159768816721,1.45336559178457
11742038231.8277,1.96818434572649,0.490374323867977,1.45345204813508
11742986995.3495,1.97188443914197,0.489706048447075,1.45353677843752
11743948484.705,1.97644314565264,0.488951099940474,1.45362264523363
11744923472.8217,1.98025919418287,0.488269175931258,1.45370972827359
11745933036.2514,1.98504727562551,0.487483467363776,1.45379989947773
11746961384.0021,1.99008979455072,0.486670898384482,1.45389175983446
11747956678.9689,1.99401651701929,0.485981827329609,1.45398066764861
11748943632.8583,1.99875086490465,0.485219537804795,1.45406883037013
11749930387.4847,2.00263766984986,0.484543288758282,1.4541569863391
11750925637.4995,2.00741082630279,0.483781641093407,1.45424590128014
11751923081.675,2.01243241349952,0.482999149993341,1.45433502349569
11752908029.4242,2.01642077544913,0.482323345912883,1.45442302914831
11753914849.2391,2.0213200324641,0.481556979770915,1.45451298908268
11754933456.7997,2.02645767679587,0.480768278920282,1.45460401386622
11755941583.6379,2.0304784767689,0.480092355454458,1.45469410207172
11756950429.7745,2.0353611766029,0.479337866297233,1.45478425455515
11757947770.6888,2.04045239445064,0.478570830123849,1.45487339039314
11758925071.0202,2.04433497627858,0.477926328873642,1.45496073513432
11759912880.9087,2.049161047781,0.477193617685401,1.45504901915129
11760913528.9003,2.05425684803153,0.476435748298812,1.45513846219492
11761909799.2295,2.05821373652524,0.47578799079812,1.45522751394068
11762906745.3806,2.06311153464278,0.475056201692924,1.45531662609486
11763901514.6605,2.06821438371884,0.474309758908274,1.45540555536004
11764885139.8989,2.07215427032524,0.473676100377894,1.45549348838274
11765876650.7472,2.07702393318248,0.472958381096414,1.45558212635434
11766869760.9803,2.08217024998635,0.472218593358681,1.45567091909658
11767851205.8084,2.08614985296608,0.471590682792446,1.45575866884959
11768854808.6681,2.09112557574904,0.470869897430575,1.45584839972445
11769866922.5897,2.09638921523883,0.470124517715892,1.45593890370057
11770855859.0632,2.10042079230563,0.469498665993765,1.45602733513212
11771848203.7607,2.10537522029971,0.468792658269246,1.4561160713296
11772848344.0956,2.11057358005521,0.468066360273216,1.45620551673456
11773834732.1237,2.11460848835757,0.467449458114456,1.45629373223148
11774832939.3259,2.11962881929252,0.466745643535621,1.45638300475088
11775841539.5824,2.12494670363368,0.466016477578121,1.45647321909118
11776834821.2519,2.13020038851418,0.465300455140797,1.45656206325913
11777814028.7156,2.13423777976611,0.464696640138282,1.45664964855847
11778805223.4593,2.1392778739587,0.464005785398671,1.45673830606115
11779801523.7437,2.14454221256653,0.463297597938233,1.45682743257584
11780782367.3879,2.14852073439507,0.462706533195994,1.45691517637841
11781783854.5469,2.15358953452406,0.46201974551559,1.45700476689785
11782792759.348,2.15897108373826,0.461307775644566,1.45709503360616
11783784601.0184,2.16430162035223,0.460607846983988,1.45718377367623
11784770809.0593,2.16837635720013,0.460018137988226,1.4572720097055
11785769739.8335,2.17350256000258,0.459339562401023,1.45736138403767
11786784065.7736,2.17896955026664,0.458631903133783,1.45745214862904
11787802725.7192,2.18385290565174,0.457975016609994,1.4575433010388
11788825269.4488,2.18929220078204,0.457274178230848,1.45763480097992
11789835499.6706,2.19413868331771,0.456628467485846,1.45772520553712
11790845683.6571,2.19948840275522,0.455944370279493,1.45781560595676
11791850650.5681,2.20431204095769,0.455307674848538,1.4579055459817
11792846524.5107,2.20962194390333,0.454636405751905,1.45799467222681
11793847467.0938,2.21444668853379,0.454006293282036,1.4580842585796
11794858665.5448,2.21986433604214,0.453328671112854,1.45817476285297
11795873828.3401,2.2247670466407,0.452694613346528,1.4582656285602
11796878272.0076,2.23021437430211,0.452022297950631,1.45835553481429
11797877372.1257,2.23511365887458,0.451397999533233,1.45844496932832
11798883960.6034,2.24054961963479,0.450732088410814,1.45853507416337
11799888068.6522,2.24558698287629,0.450101311612159,1.45862496358773
11800890668.0681,2.25111455636123,0.44943509215719,1.45871471795676
11801901134.6731,2.25607873412817,0.44881429126855,1.45880518331991
11802928309.2387,2.26167468061393,0.448143073802885,1.45889714451847
11803959656.3687,2.26677382217589,0.447512652226255,1.45898948616961
11804982987.9022,2.27240057543309,0.446845992862059,1.45908111014443
11806011640.7097,2.27822816193128,0.446165803627181,1.45917321745821
11807035827.2179,2.28259134711335,0.445602200288695,1.45926492485198
11808074320.979,2.28818282430172,0.444943717580792,1.4593579133414
11809124508.6393,2.29408892564904,0.44426177129546,1.45945196318031
11810162654.8614,2.30004256136839,0.443582174099531,1.45954493464499
11811191633.7277,2.30519995273912,0.442967912296495,1.45963708512466
11812217616.9522,2.31096780094631,0.442311104105655,1.45972896732881
11813235533.9191,2.3161046940603,0.441706305581704,1.45982013415184
11814259655.4878,2.32188554803517,0.441054780342679,1.45991185667231
11815291154.1451,2.32781389735155,0.440393774451186,1.4600042470335
11816306592.6313,2.33312578576878,0.439784848968249,1.46009519890033
11817319177.6177,2.33896029547776,0.439140726044841,1.46018589518188
11818342499.7421,2.34415757267733,0.43854400291945,1.46027756032006
11819378520.8435,2.35002944160623,0.437897932864847,1.46037036298225
11820426002.9764,2.35620499392761,0.43723042559646,1.46046419964249
11821475845.4353,2.36159352565747,0.436622572650424,1.46055824774798
11822524352.6056,2.36760624514469,0.435972678994288,1.46065217623422
11823563275.9296,2.37297948700762,0.435373672853863,1.46074525352376
11824608789.0256,2.37900480389806,0.43472932110608,1.46083892119192
11825646056.9616,2.38516577435121,0.434080017545551,1.46093185758137
11826664538.0797,2.39041113310337,0.433502424987857,1.46102311072296
11827688380.6636,2.39635388132276,0.432876965414589,1.46111484423733
11828712281.1112,2.4016872060236,0.432297165182076,1.46120659029555
11829748748.5521,2.40771854446546,0.431668454947475,1.46129946241257
11830786165.0904,2.41394373799221,0.431028949391367,1.46139242708308
11831798634.2985,2.4192988072205,0.430457730483627,1.46148315618067
11832810350.1196,2.4252226749915,0.429849727369143,1.46157381776597
11833828158.5876,2.43140391926687,0.429225552875592,1.46166503276162
11834848979.9675,2.43679643021133,0.428657732311431,1.46175651777147
11835882783.0771,2.44292705391191,0.428039376540975,1.46184916619121
11836914162.8958,2.44936810271665,0.427403232095985,1.46194160504094
11837921704.8425,2.45478991636775,0.42684361766496,1.46203190738827
11838930218.8889,2.46082126691962,0.426245030897463,1.46212229686138
11839946953.5225,2.46708654036797,0.425631858164168,1.46221343067827
11840950116.865,2.47243894262811,0.42508506984781,1.46230334804839
11841961285.5353,2.47851799827885,0.424490600093116,1.46239398296669
11842982080.2648,2.48488016193366,0.423878211449359,1.46248548836522
11843998739.7465,2.49034923632147,0.423328379342256,1.46257662307463
11845025035.9197,2.49657691540855,0.422729114631945,1.4626686216299
11846054894.3745,2.50305856147801,0.422115266135878,1.46276094730926
11847082592.4947,2.50953603255313,0.421504934682475,1.46285307931698
11848102820.7965,2.51514208208161,0.420955369818544,1.4629445416637
11849121391.9706,2.52142007699202,0.420364891588786,1.46303585545076
11850149259.084,2.52801124907865,0.419755215957754,1.46312801048192
11851174983.8383,2.5336097043236,0.419212424440566,1.46321997343655
11852204607.729,2.53996302792207,0.418622917430686,1.46331228597433
11853227858.8029,2.54651524526784,0.418024531272803,1.46340403505533
11854246689.6672,2.55308226584376,0.417428730005682,1.46349538780137
11855265860.4719,2.55872014597815,0.41689420094302,1.46358677102793
11856285094.6027,2.56527766428424,0.416304022514011,1.46367815993259
11857308648.556,2.57197787103347,0.415706848479832,1.46376994417415
11858329573.3998,2.577761890565,0.415169963703868,1.46386149265793
11859369943.1169,2.58436173791566,0.414581294503306,1.4639547848045
11860416192.7501,2.59123739649922,0.413977250591409,1.46404861246938
11861447208.2329,2.59805816499937,0.41338200199514,1.46414107393571
11862472675.1978,2.60382435552874,0.412855050167513,1.46423303781096
11863492524.362,2.61030834437367,0.412287350569324,1.46432449788186
11864511116.6608,2.61695698106627,0.411712354182617,1.46441585336829
11865526182.654,2.62367375512357,0.411136396983192,1.46450689258751
11866528919.0586,2.62942000225248,0.410623571160398,1.46459682599082
11867545444.1837,2.63595666603274,0.410063030302852,1.46468799607663
11868576856.9488,2.64285824177733,0.409480681288582,1.4647805097338
11869599426.7953,2.64974492003775,0.408903325100722,1.46487223021606
11870618566.3101,2.65566040851512,0.408386729884749,1.4649636430111
11871649150.49,2.66239692788825,0.407821857965997,1.46505608234746
11872689995.0352,2.669489824469,0.407236888825815,1.46514945050159
11873717554.8101,2.67653771706093,0.406659385911621,1.46524162695571
11874733006.2703,2.68358989889581,0.406086205067969,1.46533271724283
11875743906.5594,2.68952914814182,0.405580966159955,1.46542339927067
11876762926.7262,2.69629828598528,0.40502844134268,1.46551480968585
11877785493.1901,2.70329933196217,0.404464421564653,1.46560654669563
11878799959.2554,2.71034832068795,0.40390145668516,1.46569755699828
11879812509.02,2.71742828889253,0.403339555232021,1.46578839538479
11880817938.5168,2.72337846988114,0.402845527454484,1.46587859499415
11881839776.3679,2.73019253346023,0.402301952287189,1.46597026663825
11882880750.5337,2.73745166386989,0.401732702424315,1.46606366380362
11883915778.6271,2.74486083069062,0.401158538408384,1.46615652748188
11884944600.2973,2.7520937603806,0.400597827987779,1.46624883431411
11885959057.9378,2.75824042885997,0.400102317729699,1.46633985239231
11886987164.9162,2.76523736930641,0.399559529628767,1.46643209510174
11888025019.7181,2.77260550108938,0.398997157089067,1.46652522125123
11889040652.0749,2.77991293437292,0.398443986971427,1.46661635339276
11890042810.8713,2.78710437979877,0.397901647804813,1.46670627655903
11891040601.0489,2.79324661637478,0.397419585396649,1.46679580773148
11892057940.9993,2.80034284537454,0.396884671119801,1.46688709309447
11893091128.3521,2.80781701382572,0.39632932638161,1.46697980937755
11894100848.9336,2.81534575283044,0.395776964358885,1.46707041979687
11895080925.9076,2.82254187577187,0.395249223929274,1.4671583700548
11896047738.9532,2.82956673200719,0.394734823303223,1.46724513003283
11897012582.7374,2.83661800291816,0.394221470438471,1.46733171329305
11897985896.7745,2.84270875272319,0.393760014220576,1.4674190566578
11898996578.8665,2.84979724323582,0.393242292868862,1.46750975336126
11900025861.4767,2.85735884330501,0.392699272350622,1.46760212832496
11901042589.1532,2.86491660615964,0.392160650926257,1.46769337652181
11902051041.7518,2.87258672916342,0.391619735335028,1.46778388205574
11903050359.1499,2.88004335694223,0.391093600636724,1.46787356773339
11904033469.2848,2.88627626087834,0.390635298758418,1.46796179885878
11905021253.9285,2.89335778032132,0.390134333388795,1.46805044950702
11906028478.4732,2.90089345503067,0.389609487545407,1.46814085387082
11907023421.306,2.90838165409967,0.389091041472016,1.46823015587831
11908001061.3041,2.91578285665949,0.388581611581691,1.46831790485398
11908965854.6532,2.92319557829313,0.388075507164628,1.46840450076687
11909932539.2832,2.93066570652567,0.387568410632824,1.46849126643342
11910905166.2875,2.93822516025587,0.387058196892762,1.46857856546322
11911874479.3467,2.94572511020005,0.386553597665316,1.46866556704685
11912842780.4265,2.95338674972545,0.386043224342851,1.46875247779934
11913813831.0796,2.959822796897,0.385595566117571,1.4688396353423
11914798049.214,2.96718124272035,0.385102202841784,1.46892797474463
11915786541.4989,2.9748393999252,0.384595571399675,1.4690167069037
11916772580.0618,2.98258099356164,0.384087343773747,1.46910521880405
11917755872.0364,2.9903459066111,0.383580531804522,1.46919348415648
11918726710.3309,2.99797369169061,0.383084184581177,1.46928063160244
11919698290.603,3.0057444502692,0.382582918072333,1.46936784565214
11920678657.1302,3.01376153393424,0.382070795984156,1.46945584840135
11921641710.2526,3.02037108980406,0.381630786121304,1.46954229701017
11922601352.6507,3.02771110353947,0.381157847001295,1.4696284394548
11923570205.7729,3.03544712966424,0.380666773114016,1.46971541784987
11924534663.5755,3.04319144062074,0.380177927042904,1.46980200165693
11925497324.2035,3.05096488253559,0.379689991889581,1.46988842412336
11926448072.5748,3.0587583878804,0.379204643352983,1.46997377717179
11927394305.7267,3.06650374052925,0.378724152820377,1.47005872486824
11928338871.0464,3.074278255356,0.378244509201237,1.47014352283573
11929284927.6392,3.08198522107947,0.377769827382142,1.47022845468167
11930227273.5073,3.0897928391575,0.377292887780291,1.47031305339879
11931163272.0596,3.09759051835228,0.376819160678621,1.47039708228822
11932109411.583,3.10551579596286,0.376340301033905,1.47048202157921
11933061182.5548,3.11210124323309,0.375924181970768,1.4705674664312
11934027964.2668,3.1197667023755,0.375458429148066,1.47065425886628
11935003756.5539,3.12782766798882,0.374975509322885,1.47074186974456
11935973086.3951,3.13605051712243,0.374488066932374,1.47082890039632
11936947369.4474,3.1442764246092,0.374001997418963,1.47091637576895
11937916329.9521,3.15263808070038,0.373512540646734,1.47100337326009
11938870369.817,3.16066084288926,0.373042095107331,1.47108903111124
11939816578.9716,3.16872598930916,0.372572625047997,1.47117398588714
11940760392.4475,3.17681450428656,0.372104343625861,1.47125872556859
11941708723.5549,3.18498617943643,0.371633820740853,1.47134387086265
11942651004.4678,3.19310419919013,0.371168316945027,1.47142847294393
11943588297.1172,3.20122295866573,0.370705277441483,1.47151262715719
11944530670.6046,3.20936205844007,0.370242686707767,1.47159723755021
